Tiempo	Energía	Energía total
1.322	0.00343974768782139	0.8427381835162405
1.323	0.0034658659111606715	0.8491371482343645
1.324	0.0034412056946809535	0.8430953951968336
1.325	0.0033961650878620874	0.8320604465262115
1.326	0.0032443699654849385	0.7948706415438099
1.327	0.0033883956390716985	0.8301569315725661
1.328	0.003293245064705695	0.8068450408528953
1.329	0.003339390727732186	0.8181507282943855
1.33	0.0033087258603050848	0.8106378357747458
1.331	0.0032808829367643602	0.8038163195072683
1.332	0.003222873167363927	0.7896039260041622
1.333	0.003305899394258175	0.8099453515932529
1.334	0.0032930853676956156	0.8068059150854258
1.335	0.003329210070491513	0.8156564672704207
1.336	0.0032295385764968764	0.7912369512417348
1.337	0.0032883778883811897	0.8056525826533915
1.338	0.003309162704898506	0.8107448627001339
1.339	0.0031164616365758147	0.7635331009610746
1.34	0.0031503398949514682	0.7718332742631098
1.341	0.0031601466694870938	0.774235934024338
1.342	0.0032158316191182325	0.787878746683967
1.343	0.0031875665398829705	0.7809538022713278
1.344	0.0032208546724298895	0.7891093947453229
1.345	0.0032061329953636843	0.7855025838641027
1.346	0.0031986615099025115	0.7836720699261153
1.347	0.0032154961974421993	0.7877965683733388
1.348	0.0032196749073903873	0.7888203523106448
1.349	0.0031549374296658563	0.7729596702681348
1.35	0.0031618894284884554	0.7746629099796716
1.351	0.0031663245704439116	0.7757495197587584
1.352	0.003174151447139715	0.7776671045492302
1.353	0.0031858153522152485	0.7805247612927358
1.354	0.0032535558227092024	0.7971211765637546
1.355	0.00318730989244133	0.7808909236481258
1.356	0.0031025725636858437	0.7601302781030317
1.357	0.0031388778791468226	0.7690250803909715
1.358	0.0031886996729289176	0.7812314198675848
1.359	0.003222304559711041	0.789464617129205
1.36	0.003232654064693335	0.7920002458498671
1.361	0.0032661647332517304	0.800210359646674
1.362	0.003286560410072311	0.8052073004677163
1.363	0.0032939316945501318	0.8070132651647823
1.364	0.0032104832932515473	0.7865684068466291
1.365	0.0031727698342060837	0.7773286093804905
1.366	0.003188358987033704	0.7811479518232575
1.367	0.003221391911260801	0.7892410182588963
1.368	0.0032189139726095045	0.7886339232893286
1.369	0.003151490057612309	0.7721150641150156
1.37	0.0030730422735625344	0.752895357022821
1.371	0.00312330309577025	0.7652092584637112
1.372	0.0031232553153949785	0.7651975522717698
1.373	0.0031891143205681084	0.7813330085391865
1.374	0.003178205228131267	0.7786602808921603
1.375	0.003158438057327905	0.7738173240453368
1.376	0.003077838632701609	0.7540704650118941
1.377	0.0030220262063083343	0.7403964205455419
1.378	0.003075667971633129	0.7535386530501166
1.379	0.0030862003071632236	0.7561190752549898
1.38	0.003074973686416094	0.7533685531719431
1.381	0.003103738418662028	0.7604159125721969
1.382	0.003066298768324396	0.751243198239477
1.383	0.003060560511128348	0.7498373252264452
1.384	0.0030567523448302983	0.748904324483423
1.385	0.0029224317273449226	0.715995773199506
1.386	0.002891392689407922	0.7083912089049409
1.387	0.002916345552108971	0.7145046602666979
1.388	0.0029777770122122087	0.7295553679919912
1.389	0.002988032242258933	0.7320678993534385
1.39	0.0030343989250779667	0.7434277366441019
1.391	0.0030409825006651333	0.7450407126629577
1.392	0.0031205701842133724	0.7645396951322763
1.393	0.003108130336869482	0.7614919325330232
1.394	0.0030679858191512348	0.7516565256920525
1.395	0.0030319897211611075	0.7428374816844714
1.396	0.0031091216968113164	0.7617348157187726
1.397	0.0031179489890745156	0.7638975023232564
1.398	0.0030611166926811893	0.7499735897068914
1.399	0.0029355020865581088	0.7191980112067367
1.4	0.002947959584875577	0.7222500982945164
1.401	0.002999426287411157	0.7348594404157335
1.402	0.0030084896331389714	0.737079960119048
1.403	0.002948838482465842	0.7224654282041313
1.404	0.003003350285034064	0.7358208198333457
1.405	0.0030890339187907632	0.756813310103737
1.406	0.003121313847125738	0.7647218925458058
1.407	0.0031458282724334324	0.770727926746191
1.408	0.0031762634543018335	0.7781845463039492
1.409	0.003172400277730662	0.7772380680440122
1.41	0.0031702395314346936	0.7767086852014999
1.411	0.0030252467800125234	0.7411854611030683
1.412	0.0030196291004905658	0.7398091296201886
1.413	0.0030300868605977515	0.7423712808464491
1.414	0.003062861975424588	0.750401183979024
1.415	0.003027857565622528	0.7418251035775194
1.416	0.003083481953343393	0.7554530785691312
1.417	0.0030337047202233618	0.7432576564547236
1.418	0.003099022183102151	0.759260434860027
1.419	0.003089585050682599	0.7569483374172368
1.42	0.003060217486319343	0.749753284148239
1.421	0.003032345983156039	0.7429247658732295
1.422	0.0030806267017312564	0.7547535419241578
1.423	0.0031097110802132746	0.7618792146522523
1.424	0.003120376484914807	0.7644922388041276
1.425	0.0031759803674158253	0.7781151900168772
1.426	0.0031834446154576632	0.7799439307871275
1.427	0.00311502831859545	0.7631819380558853
1.428	0.003153515634246313	0.7726113303903467
1.429	0.0032008659406376505	0.7842121554562244
1.43	0.0031514033752757034	0.7720938269425474
1.431	0.003193593377585773	0.7824303775085144
1.432	0.0032369806422177672	0.793060257343353
1.433	0.003223800858946618	0.7898312104419214
1.434	0.0031561039836098476	0.7732454759844126
1.435	0.0031747664530536665	0.7778177809981482
1.436	0.003199812573881075	0.7839540806008634
1.437	0.0031512153508720863	0.7720477609636611
1.438	0.003124378443592259	0.7654727186801035
1.439	0.003145263715836491	0.7705896103799402
1.44	0.003160027369800136	0.7742067056010333
1.441	0.003205496690394453	0.785346689146641
1.442	0.0031825852046261766	0.7797333751334132
1.443	0.003122207001152322	0.7649407152823189
1.444	0.003188252673396959	0.781121904982255
1.445	0.0031483619788489	0.7713486848179805
1.446	0.003184926590616237	0.7803070147009781
1.447	0.0032082876149413697	0.7860304656606356
1.448	0.0031570337810783665	0.7734732763641998
1.449	0.0031619632415745696	0.7746809941857695
1.45	0.003168628132489606	0.7763138924599534
1.451	0.003149515145563943	0.7716312106631661
1.452	0.003073889129042984	0.7531028366155311
1.453	0.003058887717290203	0.7494274907360997
1.454	0.0030303089824488347	0.7424257006999645
1.455	0.003043789794816895	0.7457284997301392
1.456	0.003049768290176566	0.7471932310932586
1.457	0.0029462669159457493	0.7218353944067085
1.458	0.00289452803641329	0.709159368921256
1.459	0.002918895380741166	0.7151293682815857
1.46	0.002903623519237574	0.7113877622132057
1.461	0.0028914266034202264	0.7083995178379555
1.462	0.002858794685051084	0.7004046978375156
1.463	0.002880425234978808	0.7057041825698079
1.464	0.002872951916202132	0.7038732194695223
1.465	0.0028398942977053403	0.6957741029378084
1.466	0.0027798955464313517	0.6810744088756812
1.467	0.0028078050214593547	0.6879122302575419
1.468	0.002791447832684221	0.6839047190076342
1.469	0.0027684582262065796	0.678272265420612
1.47	0.0027951250194641615	0.6848056297687196
1.471	0.002792318668626668	0.6841180738135337
1.472	0.0027974584537311803	0.6853773211641392
1.473	0.002813630545656603	0.6893394836858677
1.474	0.002827353142657371	0.6927015199510559
1.475	0.002824747549499713	0.6920631496274297
1.476	0.0028192776372971805	0.6907230211378093
1.477	0.0027936733346133904	0.6844499669802806
1.478	0.0028348221363373753	0.6945314234026569
1.479	0.0027861920495349385	0.6826170521360599
1.48	0.0029003257256477117	0.7105798027836894
1.481	0.0027238503904617865	0.6673433456631377
1.482	0.0027220561692542335	0.6669037614672872
1.483	0.002778100771409644	0.6806346889953627
1.484	0.0028099675688397557	0.6884420543657401
1.485	0.0028005125484026937	0.68612557435866
1.486	0.0028456466027626426	0.6971834176768474
1.487	0.0028088889226896255	0.6881777860589583
1.488	0.002811403444000103	0.6887938437800252
1.489	0.0028489079459949425	0.6979824467687609
1.49	0.0027832051093175636	0.6818852517828031
1.491	0.0027318658530638396	0.6693071340006407
1.492	0.00274170493671327	0.6717177094947512
1.493	0.002773068723989539	0.6794018373774371
1.494	0.0028058635710875367	0.6874365749164465
1.495	0.0028097849243262614	0.688397306459934
1.496	0.002849541313655733	0.6981376218456546
1.497	0.002898933380101321	0.7102386781248237
1.498	0.0029144474753416286	0.714039631458699
1.499	0.002952985310625327	0.7234814011032051
1.5	0.0029172545837278783	0.7147273730133302
1.501	0.002908614614149464	0.7126105804666186
1.502	0.0028970744190110298	0.7097832326577023
1.503	0.002896798606131264	0.7097156585021597
1.504	0.002870719629060463	0.7033263091198134
1.505	0.0029595431244142326	0.725088065481487
1.506	0.002826415178445657	0.692471718719186
1.507	0.002826116529286199	0.6923985496751188
1.508	0.0027768577007947523	0.6803301366947143
1.509	0.002804657273790131	0.6871410320785821
1.51	0.002784791001950182	0.6822737954777947
1.511	0.002785424000528784	0.682428880129552
1.512	0.002777617361097481	0.6805162534688828
1.513	0.002808945940973467	0.6881917555384994
1.514	0.0028538004249819802	0.6991811041205852
1.515	0.0028842752323230115	0.7066474319191378
1.516	0.002927471757646575	0.7172305806234108
1.517	0.0028546806885871036	0.6993967687038404
1.518	0.0029047018471517042	0.7116519525521675
1.519	0.0027903710782866023	0.6836409141802176
1.52	0.0028660593454637507	0.7021845396386189
1.521	0.0028408079774560452	0.6959979544767311
1.522	0.0029135756027676087	0.7138260226780642
1.523	0.002936705194871614	0.7194927727435454
1.524	0.0029280922739824402	0.7173826071256979
1.525	0.0029799304708149474	0.7300829653496621
1.526	0.0029887137529147883	0.7322348694641231
1.527	0.003018495637585958	0.7395314312085597
1.528	0.003075675000998308	0.7535403752445855
1.529	0.002957456319421422	0.7245767982582484
1.53	0.0030333257697256247	0.7431648135827781
1.531	0.002958259799997877	0.7247736509994799
1.532	0.0030076742556346832	0.7368801926304974
1.533	0.003042964251809255	0.7455262416932674
1.534	0.003060309262322177	0.7497757692689334
1.535	0.0031099544714891757	0.761938845514848
1.536	0.003137217474743085	0.7686182813120558
1.537	0.0031379694552167133	0.7688025165280947
1.538	0.0031697996423762486	0.7766009123821809
1.539	0.003205638240934326	0.7853813690289099
1.54	0.0032297823367036537	0.7912966724923952
1.541	0.0032764342319896466	0.8027263868374634
1.542	0.003150557737818697	0.7718866457655809
1.543	0.0032213075382123346	0.789220346862022
1.544	0.0032338307854212754	0.7922885424282125
1.545	0.0032901279528634937	0.806081348451556
1.546	0.0032934375936584563	0.8068922104463218
1.547	0.003198916917514092	0.7837346447909526
1.548	0.00330323084250534	0.8092915564138083
1.549	0.003310375795748155	0.811042069958298
1.55	0.003327934354862428	0.8153439169412948
1.551	0.0033358361909392002	0.817279866780104
1.552	0.003330485749292499	0.8159690085766622
1.553	0.0033412782941430403	0.8186131820650449
1.554	0.0033241007062482105	0.8144046730308115
1.555	0.003415711696753442	0.8368493657045932
1.556	0.0033326735499351647	0.8165050197341154
1.557	0.0033237092444559076	0.8143087648916973
1.558	0.0031493552168938652	0.771592028138997
1.559	0.0031582170807026412	0.7737631847721471
1.56	0.003212904145677072	0.7871615156908827
1.561	0.003242306307405884	0.7943650453144416
1.562	0.00324722892402065	0.7955710863850592
1.563	0.003269668264641907	0.8010687248372672
1.564	0.0033525959506216113	0.8213860079022948
1.565	0.0033344521334332136	0.8169407726911373
1.566	0.0033440452128815795	0.8192910771559869
1.567	0.0032555385349049186	0.797606941051705
1.568	0.0033241507666183713	0.8144169378215009
1.569	0.0032947436034242387	0.8072121828389385
1.57	0.003261773599409055	0.7991345318552184
1.571	0.0033321144481494513	0.8163680397966155
1.572	0.0032952796964082444	0.8073435256200199
1.573	0.003253714508653089	0.7971600546200067
1.574	0.0031754538995479786	0.7779862053892548
1.575	0.003212318116098067	0.7870179384440265
1.576	0.003102338846501718	0.760073017392921
1.577	0.003117569262941439	0.7638044694206526
1.578	0.0030976315763102022	0.7589197361959995
1.579	0.003030880688236801	0.7425657686180163
1.58	0.003081953733281373	0.7550786646539364
1.581	0.0031150362886554423	0.7631838907205833
1.582	0.003169333144114343	0.7764866203080141
1.583	0.0031560291115665983	0.7732271323338166
1.584	0.0030757512616893436	0.7535590591138892
1.585	0.0030005693900277425	0.7351395005567969
1.586	0.0030038307497446083	0.735938533687429
1.587	0.0029896546893557886	0.7324653988921682
1.588	0.0030227559531167576	0.7405752085136056
1.589	0.0030035386318095023	0.735866964793328
1.59	0.0029664292294396917	0.7267751612127245
1.591	0.003057038673377421	0.7489744749774682
1.592	0.002973298065889096	0.7284580261428285
1.593	0.0029470692668383124	0.7220319703753866
1.594	0.0029762581180180193	0.7291832389144147
1.595	0.0029829840283600462	0.7308310869482113
1.596	0.0029364225388828166	0.71942352202629
1.597	0.002989827029902835	0.7325076223261946
1.598	0.0030312422127080837	0.7426543421134805
1.599	0.0030649366406999673	0.750909476971492
1.6	0.003075571367258918	0.7535149849784349
1.601	0.003067700361722792	0.751586588622084
1.602	0.003108941699856977	0.7616907164649593
1.603	0.0030627700247697234	0.7503786560685822
1.604	0.003116306799577847	0.7634951658965725
1.605	0.0031637667303975416	0.7751228489473977
1.606	0.003195957024574449	0.78300947102074
1.607	0.0031364244683860965	0.7684239947545937
1.608	0.0030503664963410413	0.7473397916035551
1.609	0.00311296068193327	0.7626753670736511
1.61	0.003145620802214654	0.7706770965425902
1.611	0.0031669192226326387	0.7758952095449965
1.612	0.003215125569877941	0.7877057646200956
1.613	0.003058755183007473	0.7493950198368309
1.614	0.003120177755632522	0.7644435501299679
1.615	0.003144933597203732	0.7705087313149144
1.616	0.003129786977243899	0.7667978094247553
1.617	0.0031199888572895095	0.7643972700359298
1.618	0.003177029088395771	0.7783721266569639
1.619	0.003232920132759969	0.7920654325261924
1.62	0.00326054254218219	0.7988329228346366
1.621	0.00325045063168482	0.7963604047627809
1.622	0.0032691998035531875	0.800953951870531
1.623	0.003347322323208686	0.8200939691861281
1.624	0.003348132765546633	0.820292527558925
1.625	0.0032701249085700067	0.8011806025996516
1.626	0.0033159153947704646	0.8123992717187638
1.627	0.0032674645193705755	0.800528807245791
1.628	0.003240186606620613	0.7938457186220502
1.629	0.0031879888141381403	0.7810572594638444
1.63	0.003269478984849417	0.8010223512881072
1.631	0.0033067190335717895	0.8101461632250885
1.632	0.003334388288239493	0.8169251306186758
1.633	0.0033644856301321357	0.8242989793823733
1.634	0.003407063112342423	0.8347304625238936
1.635	0.00336791736003336	0.8251397532081732
1.636	0.003401910667501959	0.8334681135379799
1.637	0.0033418623328595478	0.8187562715505892
1.638	0.0033787883307612346	0.8278031410365024
1.639	0.003444915061208192	0.844004189996007
1.64	0.0034600601405379923	0.8477147344318081
1.641	0.0033556729647390773	0.822139876361074
1.642	0.0033857765175017594	0.8295152467879311
1.643	0.003445485409613178	0.8441439253552285
1.644	0.003365432797637757	0.8245310354212504
1.645	0.0033932478065404506	0.8313457126024104
1.646	0.0034318206585301604	0.8407960613398893
1.647	0.003369633321877418	0.8255601638599673
1.648	0.003402949129263075	0.8337225366694533
1.649	0.0034190278868986247	0.837661832290163
1.65	0.0034413129657450228	0.8431216766075306
1.651	0.0033204437773554905	0.8135087254520952
1.652	0.0033032602584316347	0.8092987633157505
1.653	0.003313522009911252	0.8118128924282567
1.654	0.0033509210879859985	0.8209756665565696
1.655	0.0032823377055831724	0.8041727378678772
1.656	0.0032611128832062	0.7989726563855191
1.657	0.003252176071358391	0.7967831374828057
1.658	0.003158363635684493	0.7737990907427007
1.659	0.003168159158369327	0.7761989938004851
1.66	0.0031643328760362936	0.7752615546288919
1.661	0.003111829754825443	0.7623982899322336
1.662	0.0031824193420931066	0.7796927388128111
1.663	0.003122244610359711	0.7649499295381291
1.664	0.003108761675565787	0.7616466105136178
1.665	0.0030540359519683692	0.7482388082322504
1.666	0.003073757429162182	0.7530705701447346
1.667	0.0030849085188004977	0.7558025871061219
1.668	0.0030875559985434125	0.7564512196431361
1.669	0.003099113576584281	0.7592828262631488
1.67	0.0031602919734645065	0.7742715334988041
1.671	0.0031561838250958904	0.7732650371484932
1.672	0.003024064710061188	0.7408958539649911
1.673	0.0029602596092270493	0.7252636042606271
1.674	0.0029970600491513477	0.7342797120420802
1.675	0.003056476719205523	0.7488367962053532
1.676	0.0030878685542566264	0.7565277957928734
1.677	0.003121436452149575	0.7647519307766459
1.678	0.003161001187153737	0.7744452908526656
1.679	0.003058519282260798	0.7493372241538955
1.68	0.0030194107559693064	0.7397556352124801
1.681	0.0030979538639468087	0.7589986966669682
1.682	0.0031378432835459124	0.7687716044687486
1.683	0.0030966599170857267	0.7586816796860031
1.684	0.003121507136031196	0.7647692483276429
1.685	0.0032284395998965674	0.790967701974659
1.686	0.003319215428111126	0.8132077798872258
1.687	0.0033081933361988687	0.8105073673687229
1.688	0.003378970460454856	0.8278477628114397
1.689	0.0032872488312867694	0.8053759636652585
1.69	0.003272844568063273	0.8018469191755019
1.691	0.003180071204402886	0.7791174450787071
1.692	0.0031448959468973682	0.7704995069898553
1.693	0.0031613394457423944	0.7745281642068866
1.694	0.0031505733780909247	0.7718904776322766
1.695	0.003182584327545646	0.7797331602486832
1.696	0.003218197803813934	0.7884584619344138
1.697	0.0031249258415193275	0.7656068311722353
1.698	0.003082267813190968	0.7551556142317872
1.699	0.0030089648275484614	0.737196382749373
1.7	0.002945618497516696	0.7216765318915905
1.701	0.0029289819458472033	0.7176005767325648
1.702	0.003009089372661973	0.7372268963021833
1.703	0.0029675694294486387	0.7270545102149165
1.704	0.0029594985552841824	0.7250771460446247
1.705	0.0029466875450903343	0.721938448547132
1.706	0.002920699833712458	0.7155714592595522
1.707	0.002921047249510922	0.7156565761301759
1.708	0.002959545743801431	0.7250887072313507
1.709	0.0029281934596252267	0.7174073976081805
1.71	0.0029881698832288466	0.7321016213910674
1.711	0.0027814708926409103	0.681460368697023
1.712	0.002714795781312347	0.6651249664215251
1.713	0.0027595156868560605	0.6760813432797348
1.714	0.0027228818110231704	0.6671060437006767
1.715	0.002661983799138694	0.6521860307889801
1.716	0.002684978748019397	0.6578197932647523
1.717	0.002721350894024308	0.6667309690359555
1.718	0.002716357917021514	0.6655076896702709
1.719	0.0027668424892837427	0.6778764098745169
1.72	0.002798087984843348	0.6855315562866202
1.721	0.0028330794758223998	0.6941044715764879
1.722	0.0027929097506932525	0.6842628889198469
1.723	0.0027531426905900084	0.6745199591945521
1.724	0.0028251477881671254	0.6921612081009457
1.725	0.0028899768344581977	0.7080443244422584
1.726	0.0028352804969332093	0.6946437217486363
1.727	0.002889625737277867	0.7079583056330774
1.728	0.0027789442269443984	0.6808413356013776
1.729	0.002856066069198377	0.6997361869536024
1.73	0.002905427848869749	0.7118298229730885
1.731	0.0028195918559293116	0.6908000047026813
1.732	0.002864121283097158	0.7017097143588037
1.733	0.002776999427264621	0.6803648596798321
1.734	0.0027938399204415904	0.6844907805081897
1.735	0.002830425379652494	0.6934542180148611
1.736	0.002763930093341967	0.6771628728687819
1.737	0.0027175536212261536	0.6658006372004076
1.738	0.002719749363010189	0.6663385939374963
1.739	0.0027301509308086673	0.6688869780481235
1.74	0.002768185034493615	0.6782053334509356
1.741	0.0028192314470603897	0.6907117045297955
1.742	0.0028285710784638754	0.6929999142236495
1.743	0.0028480953672227467	0.6977833649695729
1.744	0.002711205939824302	0.664245455256954
1.745	0.002772264536702991	0.6792048114922328
1.746	0.002761369444289273	0.6765355138508719
1.747	0.002774350836560957	0.6797159549574344
1.748	0.0026953668776026367	0.660364885012646
1.749	0.0026572720661037796	0.651031656195426
1.75	0.002717887654200114	0.665882475279028
1.751	0.002734347967084147	0.669915251935616
1.752	0.002756388491986409	0.6753151805366702
1.753	0.0027804217938277418	0.6812033394877968
1.754	0.0028188712404542187	0.6906234539112835
1.755	0.002797394838640045	0.685361735466811
1.756	0.002830865373509681	0.6935620165098719
1.757	0.002702593746631836	0.6621354679247998
1.758	0.0026462240060785604	0.6483248814892473
1.759	0.002741432682047223	0.6716510071015697
1.76	0.0027562271290177734	0.6752756466093545
1.761	0.0027659311209226735	0.677653124626055
1.762	0.0027967730231872423	0.6852093906808744
1.763	0.002853993741741811	0.6992284667267438
1.764	0.0028316439081486574	0.6937527574964211
1.765	0.0028802988663377826	0.7056732222527567
1.766	0.0029531975861379033	0.7235334086037863
1.767	0.0028625311424578296	0.7013201299021683
1.768	0.0028876367165794428	0.7074709955619635
1.769	0.0028947679154538394	0.7092181392861906
1.77	0.002927330547064014	0.7171959840306834
1.771	0.0029141910644329343	0.7139768107860689
1.772	0.0029027467991966536	0.7111729658031801
1.773	0.002935707747305775	0.7192483980899149
1.774	0.0028170711822028877	0.6901824396397075
1.775	0.0027870427700854186	0.6828254786709276
1.776	0.0028023498683243044	0.6865757177394546
1.777	0.002805755085729309	0.6874099960036807
1.778	0.0028096357963442184	0.6883607701043335
1.779	0.0029226397658189684	0.7160467426256473
1.78	0.0029359621356181698	0.7193107232264516
1.781	0.0028212789627006457	0.6912133458616582
1.782	0.0028634702855484437	0.7015502199593687
1.783	0.002823006571949792	0.6916366101276991
1.784	0.0028609453982569063	0.7009316225729421
1.785	0.0028969793984068796	0.7097599526096855
1.786	0.002885428982864354	0.7069301008017667
1.787	0.002852204988293193	0.6987902221318323
1.788	0.0027136666242383732	0.6648483229384015
1.789	0.002775463352367462	0.6799885213300282
1.79	0.002721742141584154	0.6668268246881178
1.791	0.0027642344013696393	0.6772374283355617
1.792	0.0027403393568038777	0.6713831424169501
1.793	0.0028139528505638305	0.6894184483881385
1.794	0.002825357753325986	0.6922126495648665
1.795	0.002821367938983491	0.6912351450509553
1.796	0.0028433668469790337	0.6966248775098632
1.797	0.0028683896276234075	0.7027554587677348
1.798	0.0028680780740457106	0.702679128141199
1.799	0.0028659397382812743	0.7021552358789122
1.8	0.002921758291271985	0.7158307813616362
1.801	0.002907844317360757	0.7124218577533855
1.802	0.002908671978439612	0.712624634717705
1.803	0.002879666735506284	0.7055183501990395
1.804	0.002753827625714531	0.67468776830006
1.805	0.0027803929983212868	0.6811962845887153
1.806	0.00278823813441928	0.6831183429327237
1.807	0.002823289791803929	0.6917059989919626
1.808	0.0028136838524442324	0.6893525438488369
1.809	0.00278201901721282	0.6815946592171409
1.81	0.0027955308397409322	0.6849050557365284
1.811	0.00278508428880142	0.6823456507563479
1.812	0.002810755870600256	0.6886351882970627
1.813	0.002824050712388185	0.6918924245351054
1.814	0.0028178843221320807	0.6903816589223598
1.815	0.0027505838963706743	0.6738930546108152
1.816	0.0027895783105325437	0.6834466860804732
1.817	0.0027283886320245182	0.668455214846007
1.818	0.0027546038280444047	0.6748779378708791
1.819	0.0027994448094486044	0.6858639783149081
1.82	0.002759471841110655	0.6760706010721105
1.821	0.0028521175718991087	0.6987688051152816
1.822	0.0028227667494276167	0.6915778536097661
1.823	0.002759439803029519	0.6760627517422322
1.824	0.0027861798912146764	0.6826140733475957
1.825	0.0028060190420180296	0.6874746652944173
1.826	0.00286988087201655	0.7031208136440548
1.827	0.002877384437323288	0.7049591871442056
1.828	0.0029036407964946978	0.711391995141201
1.829	0.0028674627980501445	0.7025283855222854
1.83	0.0029209328494780086	0.7156285481221121
1.831	0.002940175986179512	0.7203431166139804
1.832	0.0029397687524085063	0.7202433443400841
1.833	0.0029493862013520965	0.7225996193312636
1.834	0.002977250289574883	0.7294263209458464
1.835	0.0030049949452143577	0.7362237615775177
1.836	0.0030711006803273047	0.7524196666801897
1.837	0.0030954489383318495	0.7583849898913031
1.838	0.0030299412067814687	0.7423355956614598
1.839	0.002943821495009544	0.7212362662773383
1.84	0.0028896003128299954	0.7079520766433489
1.841	0.0028907407635572146	0.7082314870715176
1.842	0.002940772005887654	0.7204891414424752
1.843	0.0029035716689088933	0.7113750588826788
1.844	0.002918490189827614	0.7150300965077654
1.845	0.0028554913750180287	0.699595386879417
1.846	0.0028229647536553316	0.6916263646455563
1.847	0.002804672778298003	0.6871448306830108
1.848	0.0028458228960326964	0.6972266095280106
1.849	0.002883249950890346	0.7063962379681348
1.85	0.002939660447307642	0.7202168095903723
1.851	0.0029550851041491573	0.7239958505165436
1.852	0.0029148064354981387	0.714127576697044
1.853	0.0027826378690926166	0.681746277927691
1.854	0.002860817479250156	0.7009002824162882
1.855	0.0028188664110034675	0.6906222706958496
1.856	0.0028784411589976326	0.70521808395442
1.857	0.0029091438910380783	0.7127402533043292
1.858	0.0029225859119092726	0.7160335484177718
1.859	0.0029363368552886133	0.7194025295457103
1.86	0.0029130829078085284	0.7137053124130894
1.861	0.002910988639311532	0.7131922166313253
1.862	0.002860308831693823	0.7007756637649867
1.863	0.0028858093603573005	0.7070232932875387
1.864	0.0028405784953388995	0.6959417313580304
1.865	0.002891296582154692	0.7083676626278995
1.866	0.002901350877024501	0.7108309648710027
1.867	0.0028977820317522794	0.7099565977793084
1.868	0.0028547051752280763	0.6994027679308787
1.869	0.002786130853550094	0.682602059119773
1.87	0.002822271235783996	0.691456452767079
1.871	0.0028456440089697646	0.6971827821975923
1.872	0.0028836162581038403	0.7064859832354409
1.873	0.0029136323257136568	0.713839919799846
1.874	0.0028833999306873063	0.7064329830183901
1.875	0.00290512145699488	0.7117547569637456
1.876	0.002855356794553384	0.699562414665579
1.877	0.002854995426107924	0.6994738793964413
1.878	0.002837020268615274	0.6950699658107422
1.879	0.002895316464278919	0.7093525337483352
1.88	0.002891781075600085	0.7084863635220209
1.881	0.0028982285860926047	0.7100660035926881
1.882	0.002945842749916849	0.721731473729628
1.883	0.0029627942713886975	0.7258845964902308
1.884	0.0029064990469416705	0.7120922665007092
1.885	0.0029686325309006383	0.7273149700706564
1.886	0.002989474387235159	0.732421224872614
1.887	0.0029497002007724334	0.7226765491892462
1.888	0.0029877951232827387	0.732009805204271
1.889	0.003016807208923169	0.7391177661861764
1.89	0.0030202458144534317	0.7399602245410908
1.891	0.003028109789684343	0.741886898472664
1.892	0.0029849803672376872	0.7313201899732333
1.893	0.0029441029663282996	0.7213052267504334
1.894	0.00296550599874805	0.7265489696932723
1.895	0.003004212288949639	0.7360320107926616
1.896	0.0029949027425940043	0.7337511719355311
1.897	0.0029828381412965762	0.7307953446176612
1.898	0.0030315043850912735	0.742718574347362
1.899	0.003051077204934132	0.7475139152088623
1.9	0.003119871540746053	0.7643685274827831
1.901	0.003147612265109566	0.7711650049518437
1.902	0.0031572029399016166	0.7735147202758961
1.903	0.00316083794648591	0.774405296889048
1.904	0.0032164799059045996	0.7880375769466269
1.905	0.003249049908482098	0.796017227578114
1.906	0.0032226972132786197	0.7895608172532618
1.907	0.0032678090528188855	0.800613217940627
1.908	0.003220103725689925	0.7889254127940316
1.909	0.003218738339620346	0.7885908932069847
1.91	0.003218796993977696	0.7886052635245355
1.911	0.0031735614096745426	0.777522545370263
1.912	0.0031758039178123813	0.7780719598640334
1.913	0.003174217577340044	0.7776833064483107
1.914	0.0032211558870767305	0.789183192333799
1.915	0.003193449165706677	0.7823950455981358
1.916	0.003102443930223161	0.7600987629046745
1.917	0.0031721242491035946	0.7771704410303807
1.918	0.0032067775587320594	0.7856605018893545
1.919	0.003159062908716194	0.7739704126354675
1.92	0.0031357297242713285	0.7682537824464755
1.921	0.0031847223446879753	0.7802569744485539
1.922	0.003127060388718838	0.7661297952361154
1.923	0.003097922528251857	0.758991019421705
1.924	0.0030188818418222505	0.7396260512464514
1.925	0.0031525120496753304	0.7723654521704559
1.926	0.00314682875846959	0.7709730458250496
1.927	0.0031053499942370237	0.7608107485880709
1.928	0.003153747345100898	0.77266809954972
1.929	0.003150696258099834	0.7719205832344593
1.93	0.0031693367452676675	0.7764875025905785
1.931	0.0031347782951872487	0.768020682320876
1.932	0.003197826011419453	0.783467372797766
1.933	0.0032274378313569413	0.7907222686824507
1.934	0.0032586963336412	0.798380601742094
1.935	0.003270540038218178	0.8012823093634536
1.936	0.003319684887872137	0.8133227975286736
1.937	0.0031659643161931392	0.7756612574673191
1.938	0.0031633624908512445	0.7750238102585549
1.939	0.003234136085078054	0.7923633408441232
1.94	0.0031228042145909074	0.7650870325747723
1.941	0.0031456339576681662	0.7706803196287008
1.942	0.003173228484168174	0.7774409786212026
1.943	0.003195498181512513	0.7828970544705657
1.944	0.003178943640605787	0.7788411919484178
